ID,kaikei_date,nyuten_date,menu,category,tanka,suuryo,goukei,male,female,unknown
20308,2019/6/12 20:22,2019/6/12 18:50,alcohol1,alcohol,500,1,500,1,0,0
20308,2019/6/12 20:22,2019/6/12 18:50,food113,food,980,1,980,1,0,0
20308,2019/6/12 20:22,2019/6/12 18:50,food44,food,490,1,490,1,0,0
20309,2019/6/12 20:38,2019/6/12 19:08,food26,food,780,1,780,2,0,0
20309,2019/6/12 20:38,2019/6/12 19:08,nomiho28,alcohol,350,2,700,2,0,0
20313,2019/6/12 20:57,2019/6/12 18:50,food88,food,550,1,550,2,0,0
20313,2019/6/12 20:57,2019/6/12 18:50,food64,food,190,2,380,2,0,0
20316,2019/6/12 21:26,2019/6/12 19:32,alcohol1,alcohol,500,4,2000,2,0,0
20316,2019/6/12 21:26,2019/6/12 19:32,food202,food,590,1,590,2,0,0
20316,2019/6/12 21:26,2019/6/12 19:32,nomiho8,alcohol,350,1,350,2,0,0
20321,2019/6/12 21:59,2019/6/12 20:14,food121,food,590,1,590,4,1,0
20321,2019/6/12 21:59,2019/6/12 20:14,food60,food,140,1,140,4,1,0
20321,2019/6/12 21:59,2019/6/12 20:14,food18,food,690,1,690,4,1,0
20322,2019/6/12 22:00,2019/6/12 20:41,food201,food,680,1,680,1,1,0
20323,2019/6/12 22:09,2019/6/12 20:42,food186,food,390,3,1170,0,4,0
20324,2019/6/12 22:21,2019/6/12 20:43,food24,food,1400,1,1400,1,1,0
20324,2019/6/12 22:21,2019/6/12 20:43,food161,food,600,1,600,1,1,0
20325,2019/6/12 22:24,2019/6/12 18:31,food154,food,600,1,600,1,1,0
20325,2019/6/12 22:24,2019/6/12 18:31,food201,food,680,1,680,1,1,0
20328,2019/6/12 22:36,2019/6/12 21:54,food128,food,490,1,490,2,0,0
20329,2019/6/12 22:43,2019/6/12 21:58,food10,food,600,1,600,1,1,0
20329,2019/6/12 22:43,2019/6/12 21:58,food19,food,750,1,750,1,1,0
20329,2019/6/12 22:43,2019/6/12 21:58,soft_drink1,soft_drink,300,2,600,1,1,0
20330,2019/6/12 22:49,2019/6/12 21:38,alcohol1,alcohol,500,2,1000,1,1,0
20330,2019/6/12 22:49,2019/6/12 21:38,alcohol10,alcohol,800,1,800,1,1,0
20330,2019/6/12 22:49,2019/6/12 21:38,food101,food,600,1,600,1,1,0
20331,2019/6/12 22:53,2019/6/12 22:18,food63,food,490,1,490,1,0,0
20336,2019/6/12 23:32,2019/6/12 23:00,alcohol13,alcohol,500,1,500,1,1,0
20337,2019/6/12 23:34,2019/6/12 19:13,food28,food,400,1,400,3,1,0
20337,2019/6/12 23:34,2019/6/12 19:13,food78,food,380,1,380,3,1,0
20338,2019/6/12 23:37,2019/6/12 22:11,food109,food,590,1,590,0,2,0
20338,2019/6/12 23:37,2019/6/12 22:11,food1,food,390,1,390,0,2,0
20339,2019/6/12 23:42,2019/6/12 21:30,nomiho8,alcohol,350,1,350,4,0,0
20342,2019/6/12 23:55,2019/6/12 22:05,food6,food,390,1,390,1,1,0
20345,2019/6/13 18:48,2019/6/13 18:00,food5,food,750,1,750,0,2,0
20345,2019/6/13 18:48,2019/6/13 18:00,soft_drink4,soft_drink,300,1,300,0,2,0
20348,2019/6/13 19:10,2019/6/13 18:33,food142,food,490,1,490,1,1,0
20351,2019/6/13 19:56,2019/6/13 17:57,food30,food,490,1,490,3,2,0
20351,2019/6/13 19:56,2019/6/13 17:57,food109,food,590,1,590,3,2,0
20356,2019/6/13 20:09,2019/6/13 18:09,food163,food,650,1,650,4,0,0
20358,2019/6/13 20:33,2019/6/13 19:27,food211,food,580,1,580,0,3,0
20358,2019/6/13 20:33,2019/6/13 19:27,food5,food,750,1,750,0,3,0
20359,2019/6/13 20:38,2019/6/13 19:24,food4,food,490,1,490,2,3,0
20361,2019/6/13 20:45,2019/6/13 18:42,food113,food,980,1,980,1,1,0
20364,2019/6/13 21:24,2019/6/13 18:35,food83,food,690,1,690,4,0,0
20368,2019/6/13 21:35,2019/6/13 20:24,food5,food,750,1,750,0,2,0
20368,2019/6/13 21:35,2019/6/13 20:24,nomiho1,soft_drink,300,1,300,0,2,0
20370,2019/6/13 21:42,2019/6/13 19:18,food167,food,780,1,780,1,1,0
20371,2019/6/13 21:43,2019/6/13 20:02,nomiho35,alcohol,500,1,500,2,0,0
20373,2019/6/13 21:50,2019/6/13 19:04,food146,food,150,1,150,2,0,0
20373,2019/6/13 21:50,2019/6/13 19:04,food109,food,590,1,590,2,0,0
20375,2019/6/13 22:07,2019/6/13 20:32,food53,food,500,1,500,1,1,0
20377,2019/6/13 22:10,2019/6/13 21:11,alcohol1,alcohol,500,2,1000,1,1,0
20377,2019/6/13 22:10,2019/6/13 21:11,food21,food,199,2,398,1,1,0
20377,2019/6/13 22:10,2019/6/13 21:11,alcohol19,alcohol,400,1,400,1,1,0
20378,2019/6/13 22:16,2019/6/13 19:35,food199,food,580,1,580,0,3,0
20379,2019/6/13 22:23,2019/6/13 20:51,food35,food,390,1,390,2,0,0
20380,2019/6/13 22:25,2019/6/13 19:40,food109,food,590,1,590,0,2,0
20381,2019/6/13 22:26,2019/6/13 20:06,food215,food,550,1,550,3,0,0
20381,2019/6/13 22:26,2019/6/13 20:06,food76,food,580,1,580,3,0,0
20382,2019/6/13 22:30,2019/6/13 21:25,food141,food,690,1,690,0,2,0
20384,2019/6/13 22:51,2019/6/13 20:05,food98,food,590,1,590,1,1,0
20384,2019/6/13 22:51,2019/6/13 20:05,soft_drink1,soft_drink,300,1,300,1,1,0
20385,2019/6/13 23:07,2019/6/13 18:31,food24,food,1400,1,1400,5,0,0
20386,2019/6/13 23:13,2019/6/13 20:06,food9,food,520,1,520,2,2,0
20388,2019/6/13 23:15,2019/6/13 21:43,food77,food,490,1,490,2,1,0
20389,2019/6/13 23:16,2019/6/13 22:09,nomiho17,alcohol,500,1,500,0,3,0
20391,2019/6/13 23:31,2019/6/13 20:26,nomiho16,alcohol,400,2,800,4,0,0
20391,2019/6/13 23:31,2019/6/13 20:26,alcohol26,alcohol,500,1,500,4,0,0
20395,2019/6/13 23:55,2019/6/13 22:03,alcohol15,alcohol,450,2,900,2,2,0
20396,2019/6/13 23:56,2019/6/13 22:11,food48,food,800,1,800,0,2,0
20398,2019/6/14 18:55,2019/6/14 18:11,food35,food,390,1,390,2,0,0
20399,2019/6/14 19:00,2019/6/14 17:32,food121,food,590,1,590,0,2,0
20403,2019/6/14 19:55,2019/6/14 17:49,food31,food,300,1,300,0,2,0
20405,2019/6/14 20:13,2019/6/14 18:58,food109,food,590,1,590,2,0,0
20406,2019/6/14 20:17,2019/6/14 19:38,food5,food,750,1,750,1,0,0
20407,2019/6/14 20:22,2019/6/14 17:54,food196,food,350,1,350,2,0,0
20408,2019/6/14 20:23,2019/6/14 19:10,food6,food,390,1,390,1,1,0
20408,2019/6/14 20:23,2019/6/14 19:10,food22,food,399,1,399,1,1,0
20409,2019/6/14 20:24,2019/6/14 18:58,food6,food,390,1,390,1,1,0
20411,2019/6/14 20:38,2019/6/14 18:38,food201,food,680,1,680,2,0,0
20413,2019/6/14 20:47,2019/6/14 18:59,alcohol18,alcohol,700,1,700,1,1,0
20417,2019/6/14 21:09,2019/6/14 19:02,food154,food,600,1,600,2,0,0
20418,2019/6/14 21:10,2019/6/14 19:28,nomiho25,alcohol,500,1,500,0,2,0
20419,2019/6/14 21:12,2019/6/14 19:18,food19,food,750,1,750,2,1,0
20420,2019/6/14 21:17,2019/6/14 18:58,food39,food,600,1,600,2,1,0
20421,2019/6/14 21:20,2019/6/14 18:39,food92,food,490,1,490,3,2,0
20424,2019/6/14 21:29,2019/6/14 19:47,food91,food,580,1,580,0,3,0
20427,2019/6/14 21:35,2019/6/14 19:38,nomiho8,alcohol,350,1,350,0,2,0
20428,2019/6/14 21:38,2019/6/14 20:06,food42,food,500,1,500,4,0,0
20430,2019/6/14 21:44,2019/6/14 19:08,food24,food,1400,1,1400,0,3,0
20431,2019/6/14 21:48,2019/6/14 19:37,food197,food,499,1,499,2,0,0
20432,2019/6/14 21:51,2019/6/14 20:21,food87,food,700,1,700,1,1,0
20433,2019/6/14 21:52,2019/6/14 19:17,food98,food,590,1,590,0,2,0
20433,2019/6/14 21:52,2019/6/14 19:17,food1,food,390,1,390,0,2,0
20436,2019/6/14 21:55,2019/6/14 18:34,food191,food,600,1,600,1,1,0
20437,2019/6/14 21:56,2019/6/14 20:08,food117,food,980,1,980,2,1,0
20437,2019/6/14 21:56,2019/6/14 20:08,food22,food,399,1,399,2,1,0
20437,2019/6/14 21:56,2019/6/14 20:08,food35,food,390,1,390,2,1,0
20438,2019/6/14 22:01,2019/6/14 19:43,food42,food,500,1,500,2,2,0
20438,2019/6/14 22:01,2019/6/14 19:43,food98,food,590,1,590,2,2,0
20438,2019/6/14 22:01,2019/6/14 19:43,food100,food,490,1,490,2,2,0
20438,2019/6/14 22:01,2019/6/14 19:43,food83,food,690,1,690,2,2,0
20440,2019/6/14 22:10,2019/6/14 19:46,food6,food,390,1,390,4,0,0
20440,2019/6/14 22:10,2019/6/14 19:46,food83,food,690,1,690,4,0,0
20443,2019/6/14 22:25,2019/6/14 20:06,food63,food,490,1,490,1,1,0
20443,2019/6/14 22:25,2019/6/14 20:06,soft_drink2,soft_drink,300,1,300,1,1,0
20444,2019/6/14 22:28,2019/6/14 19:59,food170,food,400,1,400,2,1,0
20449,2019/6/14 22:47,2019/6/14 20:37,alcohol1,alcohol,500,2,1000,0,3,0
20449,2019/6/14 22:47,2019/6/14 20:37,food101,food,600,1,600,0,3,0
20450,2019/6/14 22:48,2019/6/14 21:26,alcohol22,alcohol,350,1,350,2,0,0
20451,2019/6/14 22:52,2019/6/14 21:10,food85,food,600,1,600,1,1,0
20451,2019/6/14 22:52,2019/6/14 21:10,food77,food,490,1,490,1,1,0
20451,2019/6/14 22:52,2019/6/14 21:10,food215,food,550,1,550,1,1,0
20454,2019/6/14 22:55,2019/6/14 20:14,food98,food,590,1,590,0,2,0
20455,2019/6/14 22:57,2019/6/14 22:33,food46,food,480,1,480,1,0,0
20457,2019/6/14 23:19,2019/6/14 20:32,food186,food,390,1,390,2,0,0
20457,2019/6/14 23:19,2019/6/14 20:32,food63,food,490,1,490,2,0,0
20457,2019/6/14 23:19,2019/6/14 20:32,food39,food,600,1,600,2,0,0
20458,2019/6/14 23:34,2019/6/14 22:52,food140,food,800,1,800,3,0,0
20458,2019/6/14 23:34,2019/6/14 22:52,food74,food,580,1,580,3,0,0
20458,2019/6/14 23:34,2019/6/14 22:52,food175,food,490,1,490,3,0,0
20460,2019/6/14 23:39,2019/6/14 19:58,food35,food,390,1,390,5,0,0
20460,2019/6/14 23:39,2019/6/14 19:58,food42,food,500,1,500,5,0,0
20460,2019/6/14 23:39,2019/6/14 19:58,nomiho27,alcohol,500,1,500,5,0,0
20462,2019/6/14 23:45,2019/6/14 23:10,alcohol1,alcohol,500,1,500,2,0,0
20463,2019/6/14 23:46,2019/6/14 22:13,alcohol18,alcohol,700,1,700,2,2,0
20465,2019/6/14 23:52,2019/6/14 22:43,food1,food,390,1,390,1,1,0
20466,2019/6/15 0:00,2019/6/14 22:33,nomiho16,alcohol,400,2,800,3,0,0
20467,2019/6/15 0:01,2019/6/14 23:17,nomiho16,alcohol,400,1,400,2,0,0
20468,2019/6/15 0:02,2019/6/14 22:56,food77,food,490,1,490,2,2,0
20469,2019/6/15 16:21,2019/6/15 15:10,food47,food,220,1,220,2,0,0
20469,2019/6/15 16:21,2019/6/15 15:10,alcohol35,alcohol,200,1,200,2,0,0
20475,2019/6/15 17:02,2019/6/15 15:10,alcohol34,alcohol,250,6,1500,2,0,0
20475,2019/6/15 17:02,2019/6/15 15:10,food30,food,490,1,490,2,0,0
20477,2019/6/15 17:23,2019/6/15 15:26,alcohol34,alcohol,250,3,750,3,2,0
20482,2019/6/15 18:26,2019/6/15 17:01,food56,food,170,1,170,1,1,0
20483,2019/6/15 18:27,2019/6/15 17:11,food6,food,390,1,390,2,0,0
20484,2019/6/15 18:39,2019/6/15 16:52,food195,food,190,1,190,1,1,0
20484,2019/6/15 18:39,2019/6/15 16:52,food42,food,500,1,500,1,1,0
20486,2019/6/15 18:41,2019/6/15 18:01,alcohol6,alcohol,350,2,700,1,1,0
20487,2019/6/15 18:44,2019/6/15 17:50,food167,food,780,1,780,1,1,0
20489,2019/6/15 18:58,2019/6/15 17:33,food204,food,690,1,690,0,2,0
20489,2019/6/15 18:58,2019/6/15 17:33,food87,food,700,1,700,0,2,0
20490,2019/6/15 18:59,2019/6/15 18:13,food78,food,380,1,380,0,2,0
20491,2019/6/15 19:06,2019/6/15 17:53,alcohol1,alcohol,500,4,2000,1,1,0
20492,2019/6/15 19:20,2019/6/15 16:23,alcohol1,alcohol,500,4,2000,0,3,0
20492,2019/6/15 19:20,2019/6/15 16:23,food47,food,220,1,220,0,3,0
20492,2019/6/15 19:20,2019/6/15 16:23,food63,food,490,1,490,0,3,0
20492,2019/6/15 19:20,2019/6/15 16:23,alcohol35,alcohol,200,1,200,0,3,0
20494,2019/6/15 19:35,2019/6/15 18:36,food111,food,580,1,580,1,4,0
20494,2019/6/15 19:35,2019/6/15 18:36,nomiho16,alcohol,400,2,800,1,4,0
20499,2019/6/15 20:11,2019/6/15 18:41,food177,food,700,1,700,2,1,0
20499,2019/6/15 20:11,2019/6/15 18:41,food163,food,650,1,650,2,1,0
20499,2019/6/15 20:11,2019/6/15 18:41,food214,food,200,1,200,2,1,0
20501,2019/6/15 20:14,2019/6/15 18:08,food34,food,390,1,390,1,1,0
20506,2019/6/15 20:48,2019/6/15 19:27,food167,food,780,1,780,0,0,5
20509,2019/6/15 20:55,2019/6/15 19:25,food202,food,590,1,590,0,2,0
20512,2019/6/15 21:01,2019/6/15 19:46,food78,food,380,1,380,2,0,0
20512,2019/6/15 21:01,2019/6/15 19:46,nomiho2,alcohol,450,1,450,2,0,0
20513,2019/6/15 21:03,2019/6/15 18:26,alcohol39,alcohol,2500,1,2500,3,0,0
20514,2019/6/15 21:05,2019/6/15 18:57,food42,food,500,1,500,1,2,0
20515,2019/6/15 21:06,2019/6/15 19:19,food53,food,500,1,500,2,0,0
20515,2019/6/15 21:06,2019/6/15 19:19,food78,food,380,1,380,2,0,0
20515,2019/6/15 21:06,2019/6/15 19:19,food20,food,120,2,240,2,0,0
20519,2019/6/15 21:12,2019/6/15 18:07,alcohol1,alcohol,500,2,1000,8,0,0
20521,2019/6/15 21:14,2019/6/15 18:36,food88,food,550,1,550,1,1,0
20522,2019/6/15 21:24,2019/6/15 18:30,food42,food,500,1,500,0,3,0
20522,2019/6/15 21:24,2019/6/15 18:30,food34,food,390,1,390,0,3,0
20522,2019/6/15 21:24,2019/6/15 18:30,food22,food,399,1,399,0,3,0
20523,2019/6/15 21:37,2019/6/15 20:30,soft_drink10,soft_drink,450,1,450,2,1,0
20523,2019/6/15 21:37,2019/6/15 20:30,food31,food,300,1,300,2,1,0
20523,2019/6/15 21:37,2019/6/15 20:30,food213,food,650,1,650,2,1,0
20532,2019/6/15 22:02,2019/6/15 21:16,alcohol16,alcohol,350,3,1050,5,3,0
20537,2019/6/15 22:13,2019/6/15 19:38,food27,food,270,1,270,1,1,0
20538,2019/6/15 22:14,2019/6/15 19:06,food10,food,600,1,600,1,1,0
20539,2019/6/15 22:14,2019/6/15 19:43,soft_drink1,soft_drink,300,1,300,2,2,0
20543,2019/6/15 22:21,2019/6/15 21:31,alcohol19,alcohol,400,3,1200,2,0,0
20545,2019/6/15 22:26,2019/6/15 20:35,food6,food,390,1,390,1,1,0
20546,2019/6/15 22:27,2019/6/15 20:30,food84,food,900,1,900,1,1,0
20548,2019/6/15 22:34,2019/6/15 19:52,food42,food,500,1,500,0,2,0
20550,2019/6/15 22:37,2019/6/15 21:11,food88,food,550,1,550,3,0,0
20550,2019/6/15 22:37,2019/6/15 21:11,food146,food,150,1,150,3,0,0
20554,2019/6/15 22:51,2019/6/15 21:32,food84,food,900,1,900,1,1,0
20555,2019/6/15 22:52,2019/6/15 19:10,food35,food,390,1,390,2,0,0
20555,2019/6/15 22:52,2019/6/15 19:10,food1,food,390,1,390,2,0,0
20557,2019/6/15 22:54,2019/6/15 21:38,food35,food,390,1,390,0,3,0
20559,2019/6/15 22:59,2019/6/15 20:47,food47,food,220,2,440,2,0,0
20559,2019/6/15 22:59,2019/6/15 20:47,food82,food,170,1,170,2,0,0
20562,2019/6/15 23:02,2019/6/15 19:29,food19,food,750,1,750,0,3,0
20569,2019/6/15 23:18,2019/6/15 18:16,food1,food,390,1,390,0,2,0
20569,2019/6/15 23:18,2019/6/15 18:16,alcohol18,alcohol,700,1,700,0,2,0
20569,2019/6/15 23:18,2019/6/15 18:16,soft_drink4,soft_drink,300,1,300,0,2,0
20569,2019/6/15 23:18,2019/6/15 18:16,alcohol17,alcohol,600,1,600,0,2,0
20570,2019/6/15 23:26,2019/6/15 21:37,food115,food,200,1,200,0,3,0
20570,2019/6/15 23:26,2019/6/15 21:37,food71,food,750,1,750,0,3,0
20571,2019/6/15 23:30,2019/6/15 22:08,food1,food,390,1,390,4,0,0
20572,2019/6/15 23:30,2019/6/15 22:12,alcohol1,alcohol,500,4,2000,2,1,0
20585,2019/6/16 0:08,2019/6/15 20:12,food213,food,650,1,650,0,8,0
20587,2019/6/16 0:13,2019/6/15 21:53,food78,food,380,1,380,1,1,0
20588,2019/6/16 0:17,2019/6/15 20:51,soft_drink4,soft_drink,300,2,600,0,3,0
20588,2019/6/16 0:17,2019/6/15 20:51,food212,food,180,2,360,0,3,0
20588,2019/6/16 0:17,2019/6/15 20:51,food146,food,150,1,150,0,3,0
20589,2019/6/16 16:31,2019/6/16 15:58,food27,food,270,1,270,1,0,0
20601,2019/6/16 19:52,2019/6/16 19:22,food5,food,750,1,750,0,1,0
20603,2019/6/16 20:20,2019/6/16 18:21,food44,food,490,1,490,2,2,0
20603,2019/6/16 20:20,2019/6/16 18:21,alcohol25,alcohol,450,1,450,2,2,0
20605,2019/6/16 20:24,2019/6/16 18:59,food85,food,600,1,600,1,0,0
20606,2019/6/16 20:27,2019/6/16 18:34,food66,food,780,1,780,3,0,0
20607,2019/6/16 20:28,2019/6/16 18:35,food30,food,490,1,490,1,1,0
20607,2019/6/16 20:28,2019/6/16 18:35,food101,food,600,1,600,1,1,0
20609,2019/6/16 20:37,2019/6/16 19:19,food22,food,399,1,399,1,1,0
20609,2019/6/16 20:37,2019/6/16 19:19,food93,food,170,1,170,1,1,0
20610,2019/6/16 20:40,2019/6/16 18:15,food84,food,900,1,900,5,1,0
20611,2019/6/16 20:47,2019/6/16 19:50,food146,food,150,1,150,2,0,0
20613,2019/6/16 21:01,2019/6/16 19:37,food196,food,350,1,350,2,0,0
20615,2019/6/16 21:23,2019/6/16 19:02,food50,food,999,1,999,2,0,0
20618,2019/6/16 21:38,2019/6/16 19:13,food42,food,500,1,500,1,1,0
20618,2019/6/16 21:38,2019/6/16 19:13,food34,food,390,1,390,1,1,0
20619,2019/6/16 22:01,2019/6/16 20:09,food22,food,399,1,399,1,2,0
20621,2019/6/16 22:09,2019/6/16 21:02,food41,food,580,1,580,2,0,0
20621,2019/6/16 22:09,2019/6/16 21:02,food186,food,390,1,390,2,0,0
20624,2019/6/16 22:13,2019/6/16 21:39,food74,food,580,1,580,1,0,0
20625,2019/6/16 22:26,2019/6/16 21:07,food6,food,390,1,390,2,0,0
20626,2019/6/16 22:30,2019/6/16 20:15,food120,food,980,1,980,4,1,0
20626,2019/6/16 22:30,2019/6/16 20:15,food12,food,690,1,690,4,1,0
20628,2019/6/16 22:42,2019/6/16 20:48,food83,food,690,1,690,2,1,0
20630,2019/6/16 22:46,2019/6/16 21:54,food22,food,399,1,399,1,1,0
20632,2019/6/16 23:29,2019/6/16 22:35,food17,food,750,1,750,1,1,0
20637,2019/6/16 23:39,2019/6/16 22:06,food19,food,750,1,750,0,3,0
20637,2019/6/16 23:39,2019/6/16 22:06,food64,food,190,1,190,0,3,0
20639,2019/6/16 23:43,2019/6/16 21:35,food206,food,480,1,480,1,1,0
20640,2019/6/16 23:54,2019/6/16 23:04,food173,food,499,1,499,0,2,0
20644,2019/6/17 18:03,2019/6/17 17:23,food170,food,400,1,400,2,1,0
20646,2019/6/17 19:33,2019/6/17 17:00,food68,food,1700,2,3400,8,0,0
20647,2019/6/17 19:42,2019/6/17 18:50,food12,food,690,1,690,2,1,0
20650,2019/6/17 20:01,2019/6/17 18:20,food19,food,750,1,750,5,0,0
20650,2019/6/17 20:01,2019/6/17 18:20,food129,food,490,1,490,5,0,0
20650,2019/6/17 20:01,2019/6/17 18:20,food83,food,690,2,1380,5,0,0
20652,2019/6/17 20:10,2019/6/17 18:41,food196,food,350,1,350,1,1,0
20654,2019/6/17 20:33,2019/6/17 18:08,food116,food,1050,1,1050,2,0,0
20654,2019/6/17 20:33,2019/6/17 18:08,food88,food,550,1,550,2,0,0
20655,2019/6/17 20:36,2019/6/17 18:24,nomiho8,alcohol,350,2,700,0,2,0
20657,2019/6/17 20:52,2019/6/17 19:00,food42,food,500,1,500,3,1,0
20657,2019/6/17 20:52,2019/6/17 19:00,food83,food,690,1,690,3,1,0
20658,2019/6/17 21:11,2019/6/17 18:47,food1,food,390,1,390,4,0,0
20658,2019/6/17 21:11,2019/6/17 18:47,food40,food,490,1,490,4,0,0
20660,2019/6/17 21:14,2019/6/17 18:33,food38,food,590,1,590,3,0,0
20660,2019/6/17 21:14,2019/6/17 18:33,nomiho20,alcohol,350,1,350,3,0,0
20662,2019/6/17 21:28,2019/6/17 20:03,food36,food,999,1,999,2,0,0
20667,2019/6/17 21:57,2019/6/17 19:38,food28,food,400,1,400,2,0,0
20667,2019/6/17 21:57,2019/6/17 19:38,food1,food,390,1,390,2,0,0
20668,2019/6/17 21:59,2019/6/17 19:18,food120,food,980,1,980,2,1,0
20669,2019/6/17 22:00,2019/6/17 19:30,food27,food,270,4,1080,1,2,0
20672,2019/6/17 22:10,2019/6/17 19:44,food109,food,590,1,590,1,2,0
20672,2019/6/17 22:10,2019/6/17 19:44,food211,food,580,1,580,1,2,0
20674,2019/6/17 22:19,2019/6/17 21:29,food167,food,780,1,780,5,1,0
20680,2019/6/17 22:50,2019/6/17 20:59,food141,food,690,1,690,4,0,0
20687,2019/6/17 23:40,2019/6/17 21:20,food12,food,690,1,690,1,1,0
20689,2019/6/17 23:51,2019/6/17 21:58,food6,food,390,1,390,3,0,0
20693,2019/6/19 18:48,2019/6/19 17:39,food5,food,750,1,750,2,0,0
20693,2019/6/19 18:48,2019/6/19 17:39,food40,food,490,1,490,2,0,0
20694,2019/6/19 19:26,2019/6/19 18:59,food66,food,780,1,780,1,0,0
20694,2019/6/19 19:26,2019/6/19 18:59,alcohol1,alcohol,500,1,500,1,0,0
20696,2019/6/19 19:47,2019/6/19 18:36,nomiho15,alcohol,500,1,500,2,0,0
20696,2019/6/19 19:47,2019/6/19 18:36,food40,food,490,1,490,2,0,0
20697,2019/6/19 19:49,2019/6/19 18:20,food34,food,390,1,390,2,0,0
20697,2019/6/19 19:49,2019/6/19 18:20,food28,food,400,1,400,2,0,0
20699,2019/6/19 20:06,2019/6/19 18:06,food28,food,400,1,400,3,0,0
20701,2019/6/19 20:11,2019/6/19 17:31,food36,food,999,1,999,1,1,0
20701,2019/6/19 20:11,2019/6/19 17:31,food92,food,490,1,490,1,1,0
20702,2019/6/19 20:22,2019/6/19 18:20,food210,food,490,1,490,1,2,0
20702,2019/6/19 20:22,2019/6/19 18:20,food131,food,880,1,880,1,2,0
20707,2019/6/19 20:33,2019/6/19 18:27,food1,food,390,1,390,1,1,0
20708,2019/6/19 20:46,2019/6/19 18:29,food78,food,380,1,380,1,1,0
20709,2019/6/19 21:01,2019/6/19 19:24,nomiho16,alcohol,400,4,1600,0,0,2
20709,2019/6/19 21:01,2019/6/19 19:24,food34,food,390,1,390,0,0,2
20713,2019/6/19 21:08,2019/6/19 19:01,food50,food,999,1,999,2,0,0
20715,2019/6/19 21:12,2019/6/19 19:03,alcohol6,alcohol,350,7,2450,3,1,0
20716,2019/6/19 21:17,2019/6/19 18:11,food147,food,780,1,780,0,2,0
20720,2019/6/19 21:37,2019/6/19 19:31,food1,food,390,1,390,0,3,0
20722,2019/6/19 22:05,2019/6/19 18:35,food26,food,780,1,780,2,0,0
20722,2019/6/19 22:05,2019/6/19 18:35,food169,food,390,1,390,2,0,0
20724,2019/6/19 22:27,2019/6/19 19:38,food196,food,350,1,350,1,1,0
20725,2019/6/19 22:47,2019/6/19 20:42,food194,food,530,1,530,4,0,0
20728,2019/6/19 22:50,2019/6/19 21:31,food12,food,690,1,690,1,1,0
20728,2019/6/19 22:50,2019/6/19 21:31,alcohol6,alcohol,350,1,350,1,1,0
20729,2019/6/19 23:01,2019/6/19 20:27,food42,food,500,1,500,4,0,0
20730,2019/6/19 23:06,2019/6/19 22:00,food22,food,399,1,399,0,0,3
20735,2019/6/19 23:26,2019/6/19 21:46,alcohol21,alcohol,350,1,350,0,3,0
20737,2019/6/19 23:42,2019/6/19 20:20,food15,food,1950,1,1950,0,3,0
20737,2019/6/19 23:42,2019/6/19 20:20,food34,food,390,1,390,0,3,0
20737,2019/6/19 23:42,2019/6/19 20:20,food9,food,520,1,520,0,3,0
20738,2019/6/19 23:48,2019/6/19 22:50,alcohol23,alcohol,450,1,450,3,3,0
20738,2019/6/19 23:48,2019/6/19 22:50,food50,food,999,6,5994,3,3,0
20738,2019/6/19 23:48,2019/6/19 22:50,food39,food,600,1,600,3,3,0
20738,2019/6/19 23:48,2019/6/19 22:50,alcohol25,alcohol,450,1,450,3,3,0
20740,2019/6/19 23:54,2019/6/19 20:15,food205,food,430,1,430,1,1,0
20741,2019/6/19 23:56,2019/6/19 19:20,food76,food,580,1,580,0,2,0
20747,2019/6/20 19:55,2019/6/20 18:03,alcohol1,alcohol,500,7,3500,1,2,0
20750,2019/6/20 20:48,2019/6/20 18:16,alcohol23,alcohol,450,1,450,2,0,0
20750,2019/6/20 20:48,2019/6/20 18:16,nomiho28,alcohol,350,2,700,2,0,0
20751,2019/6/20 20:50,2019/6/20 19:12,food113,food,980,1,980,1,2,0
20752,2019/6/20 20:56,2019/6/20 18:52,food62,food,580,1,580,0,2,0
20752,2019/6/20 20:56,2019/6/20 18:52,soft_drink4,soft_drink,300,2,600,0,2,0
20755,2019/6/20 21:43,2019/6/20 19:23,food167,food,780,1,780,2,0,0
20755,2019/6/20 21:43,2019/6/20 19:23,food6,food,390,1,390,2,0,0
20759,2019/6/20 21:59,2019/6/20 20:59,food209,food,150,1,150,1,1,0
20761,2019/6/20 22:20,2019/6/20 21:12,nomiho6,alcohol,400,2,800,4,0,0
20763,2019/6/20 23:05,2019/6/20 21:48,food113,food,980,1,980,1,1,0
20766,2019/6/20 23:34,2019/6/20 20:32,food42,food,500,1,500,3,0,0
20767,2019/6/20 23:39,2019/6/20 22:22,food196,food,350,1,350,1,1,0
20768,2019/6/20 23:40,2019/6/20 23:02,food163,food,650,1,650,3,0,0
20769,2019/6/20 23:57,2019/6/20 22:58,food146,food,150,1,150,1,2,0
20775,2019/6/21 19:02,2019/6/21 17:54,food5,food,750,1,750,1,1,0
20775,2019/6/21 19:02,2019/6/21 17:54,food140,food,800,1,800,1,1,0
20776,2019/6/21 19:12,2019/6/21 17:00,food140,food,800,1,800,1,1,0
20777,2019/6/21 19:25,2019/6/21 18:10,food186,food,390,1,390,0,2,0
20777,2019/6/21 19:25,2019/6/21 18:10,food62,food,580,1,580,0,2,0
20779,2019/6/21 19:39,2019/6/21 19:04,nomiho28,alcohol,350,1,350,1,1,0
20780,2019/6/21 19:42,2019/6/21 18:00,food113,food,980,1,980,0,1,0
